Image Name;Site;Location_season;Trigger;Day;Month;Year;Date;Time;Temp_F;Temp_C;Serial #;Species;Comment
2015-06-27 01-00-00 T.JPG;Valdres;Box5Fall2015;T;27;6;2015;27/06/2015;01:00:00;49;9;S750HG03177827;;
2015-06-27 13-00-00 T.JPG;Valdres;Box5Fall2015;T;27;6;2015;27/06/2015;13:00:00;58;14;S750HG03177827;;
2015-06-28 01-00-00 T.JPG;Valdres;Box5Fall2015;T;28;6;2015;28/06/2015;01:00:00;51;11;S750HG03177827;;
2015-06-28 01-28-21 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;28;6;2015;28/06/2015;01:28:21;50;10;S750HG03177827;;
2015-06-28 01-28-22 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;28;6;2015;28/06/2015;01:28:22;50;10;S750HG03177827;;
2015-06-28 13-00-00 T.JPG;Valdres;Box5Fall2015;T;28;6;2015;28/06/2015;13:00:00;63;17;S750HG03177827;;
2015-06-29 01-00-00 T.JPG;Valdres;Box5Fall2015;T;29;6;2015;29/06/2015;01:00:00;53;12;S750HG03177827;;
2015-06-29 13-00-00 T.JPG;Valdres;Box5Fall2015;T;29;6;2015;29/06/2015;13:00:00;56;13;S750HG03177827;;
2015-06-30 01-00-00 T.JPG;Valdres;Box5Fall2015;T;30;6;2015;30/06/2015;01:00:00;53;12;S750HG03177827;;
2015-06-30 13-00-00 T.JPG;Valdres;Box5Fall2015;T;30;6;2015;30/06/2015;13:00:00;54;12;S750HG03177827;;
2015-07-01 01-00-00 T.JPG;Valdres;Box5Fall2015;T;1;7;2015;01/07/2015;01:00:00;55;13;S750HG03177827;;
2015-07-01 06-16-02 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;1;7;2015;01/07/2015;06:16:02;53;12;S750HG03177827;;
2015-07-01 06-16-02 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;1;7;2015;01/07/2015;06:16:02;53;12;S750HG03177827;;
2015-07-01 13-00-00 T.JPG;Valdres;Box5Fall2015;T;1;7;2015;01/07/2015;13:00:00;63;17;S750HG03177827;;
2015-07-02 01-00-00 T.JPG;Valdres;Box5Fall2015;T;2;7;2015;02/07/2015;01:00:00;59;15;S750HG03177827;;
2015-07-02 13-00-00 T.JPG;Valdres;Box5Fall2015;T;2;7;2015;02/07/2015;13:00:00;63;17;S750HG03177827;;
2015-07-03 01-00-00 T.JPG;Valdres;Box5Fall2015;T;3;7;2015;03/07/2015;01:00:00;57;14;S750HG03177827;;
2015-07-03 13-00-00 T.JPG;Valdres;Box5Fall2015;T;3;7;2015;03/07/2015;13:00:00;57;14;S750HG03177827;;
2015-07-04 01-00-00 T.JPG;Valdres;Box5Fall2015;T;4;7;2015;04/07/2015;01:00:00;58;14;S750HG03177827;;
2015-07-04 13-00-00 T.JPG;Valdres;Box5Fall2015;T;4;7;2015;04/07/2015;13:00:00;64;18;S750HG03177827;;
2015-07-05 01-00-00 T.JPG;Valdres;Box5Fall2015;T;5;7;2015;05/07/2015;01:00:00;61;16;S750HG03177827;;
2015-07-05 13-00-00 T.JPG;Valdres;Box5Fall2015;T;5;7;2015;05/07/2015;13:00:00;68;20;S750HG03177827;;
2015-07-06 01-00-00 T.JPG;Valdres;Box5Fall2015;T;6;7;2015;06/07/2015;01:00:00;59;15;S750HG03177827;;
2015-07-06 13-00-00 T.JPG;Valdres;Box5Fall2015;T;6;7;2015;06/07/2015;13:00:00;57;14;S750HG03177827;;
2015-07-06 23-56-23 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;6;7;2015;06/07/2015;23:56:23;49;9;S750HG03177827;;
2015-07-06 23-56-23 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;6;7;2015;06/07/2015;23:56:23;49;9;S750HG03177827;;
2015-07-07 01-00-00 T.JPG;Valdres;Box5Fall2015;T;7;7;2015;07/07/2015;01:00:00;48;9;S750HG03177827;;
2015-07-07 13-00-00 T.JPG;Valdres;Box5Fall2015;T;7;7;2015;07/07/2015;13:00:00;54;12;S750HG03177827;;
2015-07-08 01-00-00 T.JPG;Valdres;Box5Fall2015;T;8;7;2015;08/07/2015;01:00:00;53;12;S750HG03177827;;
2015-07-08 13-00-00 T.JPG;Valdres;Box5Fall2015;T;8;7;2015;08/07/2015;13:00:00;49;9;S750HG03177827;;
2015-07-09 01-00-00 T.JPG;Valdres;Box5Fall2015;T;9;7;2015;09/07/2015;01:00:00;47;8;S750HG03177827;;
2015-07-09 13-00-00 T.JPG;Valdres;Box5Fall2015;T;9;7;2015;09/07/2015;13:00:00;51;11;S750HG03177827;;
2015-07-10 01-00-00 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;10;7;2015;10/07/2015;01:00:00;45;7;S750HG03177827;;
2015-07-10 01-00-00 T.JPG;Valdres;Box5Fall2015;T;10;7;2015;10/07/2015;01:00:00;45;7;S750HG03177827;;
2015-07-10 01-00-01 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;10;7;2015;10/07/2015;01:00:01;45;7;S750HG03177827;;
2015-07-10 13-00-00 T.JPG;Valdres;Box5Fall2015;T;10;7;2015;10/07/2015;13:00:00;51;11;S750HG03177827;;
2015-07-11 01-00-00 T.JPG;Valdres;Box5Fall2015;T;11;7;2015;11/07/2015;01:00:00;46;8;S750HG03177827;;
2015-07-11 13-00-00 T.JPG;Valdres;Box5Fall2015;T;11;7;2015;11/07/2015;13:00:00;54;12;S750HG03177827;;
2015-07-12 01-00-00 T.JPG;Valdres;Box5Fall2015;T;12;7;2015;12/07/2015;01:00:00;53;12;S750HG03177827;;
2015-07-12 13-00-00 T.JPG;Valdres;Box5Fall2015;T;12;7;2015;12/07/2015;13:00:00;54;12;S750HG03177827;;
2015-07-13 01-00-00 T.JPG;Valdres;Box5Fall2015;T;13;7;2015;13/07/2015;01:00:00;54;12;S750HG03177827;;
2015-07-13 13-00-00 T.JPG;Valdres;Box5Fall2015;T;13;7;2015;13/07/2015;13:00:00;55;13;S750HG03177827;;
2015-07-14 01-00-00 T.JPG;Valdres;Box5Fall2015;T;14;7;2015;14/07/2015;01:00:00;51;11;S750HG03177827;;
2015-07-14 13-00-00 T.JPG;Valdres;Box5Fall2015;T;14;7;2015;14/07/2015;13:00:00;53;12;S750HG03177827;;
2015-07-15 01-00-00 T.JPG;Valdres;Box5Fall2015;T;15;7;2015;15/07/2015;01:00:00;52;11;S750HG03177827;;
2015-07-15 13-00-00 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;15;7;2015;15/07/2015;13:00:00;51;11;S750HG03177827;;
2015-07-15 13-00-00 T.JPG;Valdres;Box5Fall2015;T;15;7;2015;15/07/2015;13:00:00;51;11;S750HG03177827;;
2015-07-15 13-00-01 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;15;7;2015;15/07/2015;13:00:01;51;11;S750HG03177827;;
2015-07-16 01-00-00 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;16;7;2015;16/07/2015;01:00:00;48;9;S750HG03177827;;
2015-07-16 01-00-00 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;16;7;2015;16/07/2015;01:00:00;48;9;S750HG03177827;;
2015-07-16 01-00-00 T.JPG;Valdres;Box5Fall2015;T;16;7;2015;16/07/2015;01:00:00;48;9;S750HG03177827;;
2015-07-16 13-00-00 T.JPG;Valdres;Box5Fall2015;T;16;7;2015;16/07/2015;13:00:00;47;8;S750HG03177827;;
2015-07-17 01-00-00 T.JPG;Valdres;Box5Fall2015;T;17;7;2015;17/07/2015;01:00:00;43;6;S750HG03177827;;
2015-07-17 13-00-00 T.JPG;Valdres;Box5Fall2015;T;17;7;2015;17/07/2015;13:00:00;51;11;S750HG03177827;;
2015-07-18 01-00-00 T.JPG;Valdres;Box5Fall2015;T;18;7;2015;18/07/2015;01:00:00;50;10;S750HG03177827;;
2015-07-18 03-40-16 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;18;7;2015;18/07/2015;03:40:16;49;9;S750HG03177827;;
2015-07-18 03-40-16 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;18;7;2015;18/07/2015;03:40:16;49;9;S750HG03177827;;
2015-07-18 13-00-00 T.JPG;Valdres;Box5Fall2015;T;18;7;2015;18/07/2015;13:00:00;50;10;S750HG03177827;;
2015-07-19 01-00-00 T.JPG;Valdres;Box5Fall2015;T;19;7;2015;19/07/2015;01:00:00;48;9;S750HG03177827;;
2015-07-19 13-00-00 T.JPG;Valdres;Box5Fall2015;T;19;7;2015;19/07/2015;13:00:00;51;11;S750HG03177827;;
2015-07-20 01-00-00 T.JPG;Valdres;Box5Fall2015;T;20;7;2015;20/07/2015;01:00:00;49;9;S750HG03177827;;
2015-07-20 13-00-00 T.JPG;Valdres;Box5Fall2015;T;20;7;2015;20/07/2015;13:00:00;53;12;S750HG03177827;;
2015-07-21 01-00-00 T.JPG;Valdres;Box5Fall2015;T;21;7;2015;21/07/2015;01:00:00;50;10;S750HG03177827;;
2015-07-21 13-00-00 T.JPG;Valdres;Box5Fall2015;T;21;7;2015;21/07/2015;13:00:00;48;9;S750HG03177827;;
2015-07-22 01-00-00 T.JPG;Valdres;Box5Fall2015;T;22;7;2015;22/07/2015;01:00:00;48;9;S750HG03177827;;
2015-07-22 13-00-00 T.JPG;Valdres;Box5Fall2015;T;22;7;2015;22/07/2015;13:00:00;52;11;S750HG03177827;;
2015-07-23 01-00-00 T.JPG;Valdres;Box5Fall2015;T;23;7;2015;23/07/2015;01:00:00;49;9;S750HG03177827;;
2015-07-23 13-00-00 T.JPG;Valdres;Box5Fall2015;T;23;7;2015;23/07/2015;13:00:00;52;11;S750HG03177827;;
2015-07-24 01-00-00 T.JPG;Valdres;Box5Fall2015;T;24;7;2015;24/07/2015;01:00:00;46;8;S750HG03177827;;
2015-07-24 13-00-00 T.JPG;Valdres;Box5Fall2015;T;24;7;2015;24/07/2015;13:00:00;50;10;S750HG03177827;;
2015-07-25 01-00-00 T.JPG;Valdres;Box5Fall2015;T;25;7;2015;25/07/2015;01:00:00;47;8;S750HG03177827;;
2015-07-25 13-00-00 T.JPG;Valdres;Box5Fall2015;T;25;7;2015;25/07/2015;13:00:00;50;10;S750HG03177827;;
2015-07-26 01-00-00 T.JPG;Valdres;Box5Fall2015;T;26;7;2015;26/07/2015;01:00:00;48;9;S750HG03177827;;
2015-07-26 13-00-00 T.JPG;Valdres;Box5Fall2015;T;26;7;2015;26/07/2015;13:00:00;45;7;S750HG03177827;;
2015-07-27 01-00-00 T.JPG;Valdres;Box5Fall2015;T;27;7;2015;27/07/2015;01:00:00;46;8;S750HG03177827;;
2015-07-27 13-00-00 T.JPG;Valdres;Box5Fall2015;T;27;7;2015;27/07/2015;13:00:00;48;9;S750HG03177827;;
2015-07-28 01-00-00 T.JPG;Valdres;Box5Fall2015;T;28;7;2015;28/07/2015;01:00:00;49;9;S750HG03177827;;
2015-07-28 13-00-00 T.JPG;Valdres;Box5Fall2015;T;28;7;2015;28/07/2015;13:00:00;50;10;S750HG03177827;;
2015-07-29 01-00-00 T.JPG;Valdres;Box5Fall2015;T;29;7;2015;29/07/2015;01:00:00;49;9;S750HG03177827;;
2015-07-29 10-59-35 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;29;7;2015;29/07/2015;10:59:35;49;9;S750HG03177827;;
2015-07-29 10-59-35 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;29;7;2015;29/07/2015;10:59:35;49;9;S750HG03177827;;
2015-07-29 13-00-00 T.JPG;Valdres;Box5Fall2015;T;29;7;2015;29/07/2015;13:00:00;49;9;S750HG03177827;;
2015-07-30 01-00-00 T.JPG;Valdres;Box5Fall2015;T;30;7;2015;30/07/2015;01:00:00;50;10;S750HG03177827;;
2015-07-30 13-00-00 T.JPG;Valdres;Box5Fall2015;T;30;7;2015;30/07/2015;13:00:00;53;12;S750HG03177827;;
2015-07-31 01-00-00 T.JPG;Valdres;Box5Fall2015;T;31;7;2015;31/07/2015;01:00:00;50;10;S750HG03177827;;
2015-07-31 13-00-00 T.JPG;Valdres;Box5Fall2015;T;31;7;2015;31/07/2015;13:00:00;48;9;S750HG03177827;;
2015-08-01 01-00-00 T.JPG;Valdres;Box5Fall2015;T;1;8;2015;01/08/2015;01:00:00;43;6;S750HG03177827;;
2015-08-01 13-00-00 T.JPG;Valdres;Box5Fall2015;T;1;8;2015;01/08/2015;13:00:00;49;9;S750HG03177827;;
2015-08-02 01-00-00 T.JPG;Valdres;Box5Fall2015;T;2;8;2015;02/08/2015;01:00:00;48;9;S750HG03177827;;
2015-08-02 13-00-00 T.JPG;Valdres;Box5Fall2015;T;2;8;2015;02/08/2015;13:00:00;48;9;S750HG03177827;;
2015-08-03 01-00-00 T.JPG;Valdres;Box5Fall2015;T;3;8;2015;03/08/2015;01:00:00;44;7;S750HG03177827;;
2015-08-03 13-00-00 T.JPG;Valdres;Box5Fall2015;T;3;8;2015;03/08/2015;13:00:00;49;9;S750HG03177827;;
2015-08-04 01-00-00 T.JPG;Valdres;Box5Fall2015;T;4;8;2015;04/08/2015;01:00:00;44;7;S750HG03177827;;
2015-08-04 13-00-00 T.JPG;Valdres;Box5Fall2015;T;4;8;2015;04/08/2015;13:00:00;49;9;S750HG03177827;;
2015-08-05 01-00-00 T.JPG;Valdres;Box5Fall2015;T;5;8;2015;05/08/2015;01:00:00;50;10;S750HG03177827;;
2015-08-05 13-00-00 T.JPG;Valdres;Box5Fall2015;T;5;8;2015;05/08/2015;13:00:00;54;12;S750HG03177827;;
2015-08-06 01-00-00 T.JPG;Valdres;Box5Fall2015;T;6;8;2015;06/08/2015;01:00:00;49;9;S750HG03177827;;
2015-08-06 13-00-00 T.JPG;Valdres;Box5Fall2015;T;6;8;2015;06/08/2015;13:00:00;52;11;S750HG03177827;;
2015-08-07 01-00-00 T.JPG;Valdres;Box5Fall2015;T;7;8;2015;07/08/2015;01:00:00;52;11;S750HG03177827;;
2015-08-07 13-00-00 T.JPG;Valdres;Box5Fall2015;T;7;8;2015;07/08/2015;13:00:00;57;14;S750HG03177827;;
2015-08-08 01-00-00 T.JPG;Valdres;Box5Fall2015;T;8;8;2015;08/08/2015;01:00:00;53;12;S750HG03177827;;
2015-08-08 13-00-00 T.JPG;Valdres;Box5Fall2015;T;8;8;2015;08/08/2015;13:00:00;54;12;S750HG03177827;;
2015-08-09 01-00-00 T.JPG;Valdres;Box5Fall2015;T;9;8;2015;09/08/2015;01:00:00;46;8;S750HG03177827;;
2015-08-09 13-00-00 T.JPG;Valdres;Box5Fall2015;T;9;8;2015;09/08/2015;13:00:00;50;10;S750HG03177827;;
2015-08-10 01-00-00 T.JPG;Valdres;Box5Fall2015;T;10;8;2015;10/08/2015;01:00:00;52;11;S750HG03177827;;
2015-08-10 13-00-00 T.JPG;Valdres;Box5Fall2015;T;10;8;2015;10/08/2015;13:00:00;53;12;S750HG03177827;;
2015-08-11 01-00-00 T.JPG;Valdres;Box5Fall2015;T;11;8;2015;11/08/2015;01:00:00;53;12;S750HG03177827;;
2015-08-11 13-00-00 T.JPG;Valdres;Box5Fall2015;T;11;8;2015;11/08/2015;13:00:00;53;12;S750HG03177827;;
2015-08-12 01-00-00 T.JPG;Valdres;Box5Fall2015;T;12;8;2015;12/08/2015;01:00:00;50;10;S750HG03177827;;
2015-08-12 13-00-00 T.JPG;Valdres;Box5Fall2015;T;12;8;2015;12/08/2015;13:00:00;52;11;S750HG03177827;;
2015-08-13 01-00-00 T.JPG;Valdres;Box5Fall2015;T;13;8;2015;13/08/2015;01:00:00;45;7;S750HG03177827;;
2015-08-13 13-00-00 T.JPG;Valdres;Box5Fall2015;T;13;8;2015;13/08/2015;13:00:00;52;11;S750HG03177827;;
2015-08-14 01-00-00 T.JPG;Valdres;Box5Fall2015;T;14;8;2015;14/08/2015;01:00:00;49;9;S750HG03177827;;
2015-08-14 13-00-00 T.JPG;Valdres;Box5Fall2015;T;14;8;2015;14/08/2015;13:00:00;54;12;S750HG03177827;;
2015-08-15 01-00-00 T.JPG;Valdres;Box5Fall2015;T;15;8;2015;15/08/2015;01:00:00;49;9;S750HG03177827;;
2015-08-15 13-00-00 T.JPG;Valdres;Box5Fall2015;T;15;8;2015;15/08/2015;13:00:00;58;14;S750HG03177827;;
2015-08-16 01-00-00 T.JPG;Valdres;Box5Fall2015;T;16;8;2015;16/08/2015;01:00:00;55;13;S750HG03177827;;
2015-08-16 13-00-00 T.JPG;Valdres;Box5Fall2015;T;16;8;2015;16/08/2015;13:00:00;54;12;S750HG03177827;;
2015-08-17 01-00-00 T.JPG;Valdres;Box5Fall2015;T;17;8;2015;17/08/2015;01:00:00;52;11;S750HG03177827;;
2015-08-17 05-46-42 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;17;8;2015;17/08/2015;05:46:42;47;8;S750HG03177827;;
2015-08-17 05-46-42 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;17;8;2015;17/08/2015;05:46:42;47;8;S750HG03177827;;
2015-08-17 13-00-00 T.JPG;Valdres;Box5Fall2015;T;17;8;2015;17/08/2015;13:00:00;58;14;S750HG03177827;;
2015-08-18 01-00-00 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;18;8;2015;18/08/2015;01:00:00;48;9;S750HG03177827;;
2015-08-18 01-00-00 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;18;8;2015;18/08/2015;01:00:00;48;9;S750HG03177827;;
2015-08-18 01-00-00 T.JPG;Valdres;Box5Fall2015;T;18;8;2015;18/08/2015;01:00:00;48;9;S750HG03177827;;
2015-08-18 03-15-56 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;18;8;2015;18/08/2015;03:15:56;46;8;S750HG03177827;;
2015-08-18 03-15-56 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;18;8;2015;18/08/2015;03:15:56;46;8;S750HG03177827;;
2015-08-18 13-00-00 T.JPG;Valdres;Box5Fall2015;T;18;8;2015;18/08/2015;13:00:00;56;13;S750HG03177827;;
2015-08-19 01-00-00 T.JPG;Valdres;Box5Fall2015;T;19;8;2015;19/08/2015;01:00:00;46;8;S750HG03177827;;
2015-08-19 13-00-00 T.JPG;Valdres;Box5Fall2015;T;19;8;2015;19/08/2015;13:00:00;57;14;S750HG03177827;;
2015-08-20 01-00-00 T.JPG;Valdres;Box5Fall2015;T;20;8;2015;20/08/2015;01:00:00;49;9;S750HG03177827;;
2015-08-20 13-00-00 T.JPG;Valdres;Box5Fall2015;T;20;8;2015;20/08/2015;13:00:00;59;15;S750HG03177827;;
2015-08-21 01-00-00 T.JPG;Valdres;Box5Fall2015;T;21;8;2015;21/08/2015;01:00:00;49;9;S750HG03177827;;
2015-08-21 13-00-00 T.JPG;Valdres;Box5Fall2015;T;21;8;2015;21/08/2015;13:00:00;53;12;S750HG03177827;;
2015-08-22 01-00-00 T.JPG;Valdres;Box5Fall2015;T;22;8;2015;22/08/2015;01:00:00;46;8;S750HG03177827;;
2015-08-22 13-00-00 T.JPG;Valdres;Box5Fall2015;T;22;8;2015;22/08/2015;13:00:00;55;13;S750HG03177827;;
2015-08-23 01-00-00 T.JPG;Valdres;Box5Fall2015;T;23;8;2015;23/08/2015;01:00:00;46;8;S750HG03177827;;
2015-08-23 13-00-00 T.JPG;Valdres;Box5Fall2015;T;23;8;2015;23/08/2015;13:00:00;59;15;S750HG03177827;;
2015-08-24 01-00-00 T.JPG;Valdres;Box5Fall2015;T;24;8;2015;24/08/2015;01:00:00;48;9;S750HG03177827;;
2015-08-24 13-00-00 T.JPG;Valdres;Box5Fall2015;T;24;8;2015;24/08/2015;13:00:00;56;13;S750HG03177827;;
2015-08-25 01-00-00 T.JPG;Valdres;Box5Fall2015;T;25;8;2015;25/08/2015;01:00:00;52;11;S750HG03177827;;
2015-08-25 13-00-00 T.JPG;Valdres;Box5Fall2015;T;25;8;2015;25/08/2015;13:00:00;53;12;S750HG03177827;;
2015-08-26 01-00-00 T.JPG;Valdres;Box5Fall2015;T;26;8;2015;26/08/2015;01:00:00;53;12;S750HG03177827;;
2015-08-26 13-00-00 T.JPG;Valdres;Box5Fall2015;T;26;8;2015;26/08/2015;13:00:00;54;12;S750HG03177827;;
2015-08-27 01-00-00 T.JPG;Valdres;Box5Fall2015;T;27;8;2015;27/08/2015;01:00:00;52;11;S750HG03177827;;
2015-08-27 13-00-00 T.JPG;Valdres;Box5Fall2015;T;27;8;2015;27/08/2015;13:00:00;53;12;S750HG03177827;;
2015-08-28 00-32-26 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;28;8;2015;28/08/2015;00:32:26;49;9;S750HG03177827;S;
2015-08-28 00-32-27 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;28;8;2015;28/08/2015;00:32:27;49;9;S750HG03177827;;
2015-08-28 01-00-00 T.JPG;Valdres;Box5Fall2015;T;28;8;2015;28/08/2015;01:00:00;48;9;S750HG03177827;;
2015-08-28 13-00-00 T.JPG;Valdres;Box5Fall2015;T;28;8;2015;28/08/2015;13:00:00;50;10;S750HG03177827;;
2015-08-29 01-00-00 T.JPG;Valdres;Box5Fall2015;T;29;8;2015;29/08/2015;01:00:00;47;8;S750HG03177827;;
2015-08-29 13-00-00 T.JPG;Valdres;Box5Fall2015;T;29;8;2015;29/08/2015;13:00:00;49;9;S750HG03177827;;
2015-08-30 01-00-00 T.JPG;Valdres;Box5Fall2015;T;30;8;2015;30/08/2015;01:00:00;45;7;S750HG03177827;;
2015-08-30 05-27-17 M 1_2.JPG;Valdres;Box5Fall2015;M 1/2;30;8;2015;30/08/2015;05:27:17;43;6;S750HG03177827;;
2015-08-30 05-27-17 M 2_2.JPG;Valdres;Box5Fall2015;M 2/2;30;8;2015;30/08/2015;05:27:17;43;6;S750HG03177827;;
2015-08-30 13-00-00 T.JPG;Valdres;Box5Fall2015;T;30;8;2015;30/08/2015;13:00:00;50;10;S750HG03177827;;
2015-08-31 01-00-00 T.JPG;Valdres;Box5Fall2015;T;31;8;2015;31/08/2015;01:00:00;47;8;S750HG03177827;;
2015-08-31 13-00-00 T.JPG;Valdres;Box5Fall2015;T;31;8;2015;31/08/2015;13:00:00;49;9;S750HG03177827;;
2015-09-01 01-00-00 T.JPG;Valdres;Box5Fall2015;T;1;9;2015;01/09/2015;01:00:00;45;7;S750HG03177827;;
